Time,a_x fts^2,a_y fts^2,a_z fts^2,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg,Heading deg,Velocity kt,Angle of attack deg,Side-slip angle deg,Latitude,Longitude,Altitude
794.167,-1.246411672,-2.101178635,-34.25457665,0.1750363335,0.4113926795,-0.5092958788,-1.583050512,4.282288157,109.8025815,141.829161,-1.177984878,1.863590506,63.91428937,-21.92815209,1720.953448
794.258,-1.219686574,-2.093551733,-34.09865004,0.1721417795,0.4037613231,-0.4976329941,-1.565717276,4.323035993,109.7523478,141.5953093,-1.180534101,1.863449045,63.91425568,-21.92800245,1723.453848
794.367,-1.189253017,-2.085528277,-33.98082956,0.1717139224,0.3988497827,-0.4893121358,-1.548541295,4.363308016,109.7031258,141.3616955,-1.180717485,1.862650629,63.91422209,-21.92785297,1725.970701
794.458,-1.15840944,-2.077056135,-33.88548093,0.171218502,0.3861969718,-0.4840685439,-1.531406514,4.402749196,109.6545961,141.128383,-1.179652952,1.86152734,63.91418862,-21.92770365,1728.502844
794.558,-1.130372948,-2.069545773,-33.80363859,0.1708195601,0.3693343662,-0.4821678318,-1.515736973,4.437540737,109.6104453,140.9148303,-1.178405159,1.860510029,63.91415803,-21.92756692,1730.836608
794.658,-1.098124035,-2.061178522,-33.70378409,0.1687961144,0.3465886325,-0.4828461908,-1.497338715,4.476498208,109.5583491,140.6629131,-1.177109916,1.859653095,63.91412199,-21.92740549,1733.609306
794.758,-1.068841476,-2.057145817,-33.61163619,0.1647111369,0.3258943926,-0.4854001929,-1.48063026,4.510275411,109.5100888,140.4308316,-1.176286476,1.859430702,63.91408884,-21.92725664,1736.181817
794.858,-1.040009914,-2.051426892,-33.51113424,0.1591818566,0.3069404849,-0.4890987415,-1.464383278,4.542070529,109.4615112,140.1994364,-1.175567056,1.859890956,63.91405579,-21.92710796,1738.765912
794.958,-0.412873038,-2.040162262,-32.56078806,0.1543754161,-3.134885609,-0.4231342338,-1.448996661,4.45772613,109.4153271,139.9691305,-1.298754674,1.8611944,63.91402285,-21.92695943,1741.363736
795.058,-0.9275053392,-2.033352901,-26.56789039,0.2226606264,-4.393344511,-0.4850080095,-1.430806459,4.058137975,109.3711866,139.7452799,-1.625432202,1.868371333,63.91399001,-21.92681103,1743.957802
795.158,-0.9723735056,-2.049637932,-22.61332202,0.2859463837,-3.625790133,-0.5775329082,-1.405230129,3.647478748,109.31833,139.5328213,-1.842877668,1.883951528,63.91395726,-21.92666275,1746.491392
795.258,-0.8693113038,-2.082914962,-21.2633656,0.2905642433,-2.718391291,-0.6201785176,-1.375911447,3.329269488,109.2582416,139.3321826,-1.916405991,1.903947024,63.91392459,-21.92651455,1748.927003
795.358,-0.7828263801,-2.105270556,-21.31704891,0.2541150558,-2.277938947,-0.6110029774,-1.350585987,3.101580085,109.2015957,139.1568727,-1.911088125,1.921951985,63.91389472,-21.92637875,1751.062669
795.458,-0.7294860362,-2.124647843,-21.76651934,0.1950082882,-2.174406144,-0.5637851947,-1.326011907,2.862964445,109.1376737,138.9586979,-1.882270159,1.939249612,63.91385951,-21.92621833,1753.468007
795.558,-0.7117753909,-2.134978497,-22.03320808,0.1505343677,-2.250826459,-0.5072378722,-1.308680983,2.642633131,109.0839804,138.7841874,-1.863648907,1.949799537,63.91382709,-21.9260703,1755.578544
795.658,-0.7030693852,-2.131818953,-22.10079223,0.1275420977,-2.334155077,-0.4561694486,-1.295966757,2.432748438,109.0397598,138.6316642,-1.856938183,1.954636798,63.91379744,-21.92593466,1757.423008
795.758,-0.6917554543,-2.124283839,-22.0537844,0.1213638797,-2.395046656,-0.4037703945,-1.282654267,2.176516379,108.993203,138.4605852,-1.856237609,1.954880046,63.91376249,-21.9257744,1759.492354
795.858,-1.80545864,-2.10687367,-20.63693408,0.133654048,-1.859114367,-0.3835552652,-1.271234422,1.955940755,108.9578229,138.3238637,-1.852498122,1.951267349,63.91373299,-21.92563883,1761.149524
795.967,-0.9749787609,-2.107856585,-25.59385811,0.1212680736,1.988355991,-0.3808322291,-1.256299115,1.999340622,108.9144874,138.1696484,-1.573338334,1.942075173,63.9136982,-21.92547865,1762.993129
796.058,-0.6660201309,-2.08576062,-30.65809406,0.05819796964,1.927446874,-0.2791970599,-1.247154803,2.211681555,108.881137,138.0275777,-1.28046754,1.923964626,63.91366618,-21.92533085,1764.627058
796.158,-0.6217475423,-2.041533386,-32.96387734,0.03733535341,1.013452505,-0.215277497,-1.243091516,2.351257721,108.8587231,137.8960455,-1.143684479,1.901291474,63.91363691,-21.92519541,1766.110895
796.258,-0.6814721426,-1.990852118,-33.32238248,0.07422784163,0.2096649619,-0.2102967431,-1.237721095,2.41560288,108.8364517,137.7409176,-1.11831007,1.873628339,63.9136024,-21.92503543,1767.872422
796.358,-0.721327338,-1.955183964,-32.81981716,0.1359824547,-0.03759638317,-0.2567698611,-1.227535507,2.422143922,108.8137123,137.5981656,-1.142760505,1.851844822,63.91357064,-21.92488783,1769.508668
796.458,-0.7200958976,-1.925715312,-32.39001268,0.1939919197,-0.03333276489,-0.3227394128,-1.212609784,2.418019275,108.7876624,137.4640745,-1.16372234,1.833334258,63.91354159,-21.92475259,1771.012949
796.558,-0.694974545,-1.906163147,-32.13652693,0.2408550847,0.03909075917,-0.4107458167,-1.188974438,2.418119203,108.7484639,137.3068314,-1.174048889,1.820463226,63.91350736,-21.92459284,1772.791342
796.658,-0.6689693338,-1.901747143,-32.07488062,0.2537445046,0.07762417299,-0.4885540959,-1.164071225,2.424208558,108.7038896,137.162615,-1.173658084,1.817378109,63.91347584,-21.92444545,1774.431276
796.758,-0.6501725798,-1.907414645,-32.07040599,0.241805836,0.07932634445,-0.5500902462,-1.141163941,2.43166422,108.6565736,137.0309758,-1.170271936,1.821266455,63.91344703,-21.92431041,1775.932608
796.858,-0.6345666634,-1.918629053,-32.06358569,0.2085062046,0.06083266881,-0.6017525587,-1.118374641,2.43892572,108.5991809,136.8877742,-1.166617873,1.831416208,63.91341566,-21.92416315,1777.568271
796.975,-0.6216797436,-1.935081604,-32.03545092,0.157512508,0.03477418685,-0.6364205483,-1.098285327,2.444305469,108.5322049,136.7314375,-1.163872019,1.845421885,63.91338178,-21.92400371,1779.337605
797.058,-0.6103415589,-1.94949406,-31.98461291,0.1094708014,0.0126119607,-0.6507640478,-1.084750181,2.446820334,108.467905,136.5854484,-1.162274585,1.858434886,63.91335058,-21.92385659,1780.968112
797.158,-0.5987885658,-1.963769326,-31.934928,0.06216665127,-0.006561796269,-0.6496718915,-1.075985469,2.447237378,108.4028867,136.4401497,-1.161089,1.87218944,63.91331947,-21.92370955,1782.595584
797.267,-0.5873338409,-1.975650086,-31.87461568,0.01825773777,-0.02196237566,-0.6352360329,-1.071831965,2.445876451,108.3386141,136.2957944,-1.161084294,1.885180638,63.91328843,-21.92356257,1784.219515
797.358,-0.5756606471,-1.985409966,-31.81450223,-0.01686753397,-0.03096948326,-0.6128114719,-1.071660603,2.443552233,108.2813789,136.1650586,-1.160853915,1.896358264,63.91326005,-21.9234279,1785.704441
797.458,-0.561434356,-1.996269931,-31.76204411,-0.0547571914,-0.04429789642,-0.5765874346,-1.075463706,2.439647751,108.2168695,136.0129222,-1.159590313,1.908084979,63.9132266,-21.92326881,1787.454137
797.558,-0.5484857939,-2.000869675,-31.72183989,-0.07846946003,-0.05899602804,-0.5416262836,-1.08155339,2.435060196,108.1655803,135.8848722,-1.158304339,1.914503901,63.91319837,-21.92313426,1788.929813
797.658,-0.5311288752,-1.998340483,-31.67162434,-0.09359363953,-0.07808257819,-0.5007525789,-1.090951292,2.427800097,108.1091185,135.7345313,-1.156924497,1.917781142,63.91316509,-21.92297531,1790.667589
797.767,-0.5145455302,-1.992854534,-31.62258254,-0.09557453189,-0.0958071097,-0.467764977,-1.100501357,2.419247559,108.0607398,135.5968708,-1.155885398,1.91700093,63.91313446,-21.92282865,1792.265247
797.858,-0.4966809173,-1.983496689,-31.5659161,-0.08805245431,-0.1124055578,-0.4424187294,-1.109787393,2.408965938,108.0153277,135.4600061,-1.155011139,1.912840648,63.9131039,-21.92268205,1793.856224
797.958,-0.4778317433,-1.966129417,-31.52041159,-0.07106453496,-0.1269482767,-0.4288564547,-1.117252183,2.398113945,107.9755454,135.3336313,-1.154391534,1.904661388,63.91307596,-21.92254772,1795.308309
798.067,-0.4552299199,-1.946442561,-31.46079125,-0.04183357325,-0.1429576915,-0.4275359334,-1.123536101,2.383632176,107.9294317,135.1852314,-1.15367747,1.893552958,63.91304303,-21.92238903,1797.01605
798.158,-0.4347746534,-1.930102772,-31.40759712,-0.01497859152,-0.1569400894,-0.4386318125,-1.126473168,2.368762273,107.8863872,135.049932,-1.152967623,1.884054298,63.91301271,-21.9222426,1798.583827
798.258,-0.4193240994,-1.9180192,-31.32178706,0.005820267838,-0.1654164402,-0.4567310007,-1.126955919,2.353971882,107.8455933,134.927788,-1.155113211,1.876971115,63.91298499,-21.92210843,1800.013233
798.358,-0.4000240457,-1.907416435,-31.21870529,0.02321472872,-0.15961844,-0.4838779597,-1.125377523,2.336400667,107.7949323,134.7854635,-1.157208687,1.871322279,63.91295231,-21.92194991,1801.691972
798.458,-0.3818321528,-1.902142926,-31.17081478,0.02979721406,-0.1606321968,-0.5103598796,-1.122684164,2.320548063,107.7454584,134.6555271,-1.156332179,1.868967834,63.91292222,-21.92180365,1803.230512
798.558,-0.3651230865,-1.900137055,-31.14046689,0.02727462024,-0.1716166525,-0.5351582286,-1.119758396,2.3041229,107.6933926,134.5269314,-1.154436656,1.869310592,63.91289221,-21.92165743,1804.75795
798.658,-0.3515814004,-1.900883856,-31.11334621,0.018082676,-0.1867769353,-0.5544861298,-1.11760578,2.28784995,107.6436207,134.4102027,-1.152680932,1.871718938,63.91286477,-21.92152345,1806.148107
798.758,-0.3370237067,-1.903888381,-31.07662225,0.000719743877,-0.2061920517,-0.5713700944,-1.116472518,2.26672389,107.5827851,134.2736591,-1.150928871,1.876577068,63.91283242,-21.92136515,1807.778377
798.867,-0.3248486514,-1.908521848,-31.03842438,-0.01932195122,-0.2235926426,-0.5803110323,-1.117304802,2.245367778,107.5253144,134.1489816,-1.149602261,1.882316442,63.91280263,-21.92121908,1809.270741
798.958,-0.3130309844,-1.913886286,-30.99158721,-0.04116580909,-0.2396570794,-0.5827103229,-1.120238708,2.22233094,107.4672511,134.0254889,-1.148408229,1.888418803,63.91277292,-21.92107306,1810.750725
799.058,-0.3016783979,-1.916969096,-30.96197333,-0.06084279649,-0.2538295448,-0.5797175673,-1.124845264,2.19982853,107.4140454,133.9137945,-1.14737592,1.894110487,63.91274575,-21.92093924,1812.096162
799.158,-0.2897527831,-1.920523016,-30.92162424,-0.08041546015,-0.2689390688,-0.5718646627,-1.13185871,2.173822891,107.3565309,133.7931508,-1.146300729,1.899511374,63.91271618,-21.9207933,1813.551318
799.258,-0.2782342553,-1.922208027,-30.86724298,-0.09663500254,-0.2824095683,-0.5607552595,-1.140687984,2.146336679,107.2999652,133.6741626,-1.146356754,1.903833003,63.91268669,-21.9206474,1814.992939
799.358,-0.2658535835,-1.921893685,-30.80331815,-0.108381418,-0.2887726227,-0.5480314625,-1.150934675,2.117853209,107.244596,133.5569088,-1.146821048,1.906834197,63.91265727,-21.92050154,1816.420467
799.458,-0.5955590633,-1.928546319,-33.10636378,-0.1320566462,3.693063505,-0.5761863802,-1.162005682,2.311838216,107.1869295,133.4399195,-0.9276900525,1.907473506,63.91262793,-21.92035572,1817.829373
799.558,-0.1885449995,-1.923691114,-38.3590136,-0.2259927546,4.02221577,-0.4803713135,-1.180963333,2.75164996,107.129101,133.3028777,-0.6016767407,1.898713538,63.91259623,-21.92019781,1819.370257
799.658,-0.1042566554,-1.896758178,-40.7937448,-0.2777445395,3.192465625,-0.4098711232,-1.204227951,3.087896844,107.0884061,133.1758955,-0.4460448829,1.883577917,63.91256948,-21.92006427,1820.729174
799.758,-0.1398264429,-1.856296018,-41.46705689,-0.275729357,2.331607134,-0.3840083018,-1.234784412,3.386658936,107.046005,133.0158337,-0.3969343033,1.861881909,63.91253797,-21.91990655,1822.42825
799.858,-0.1824057529,-1.823754355,-41.10835241,-0.2362765534,1.979859351,-0.4082153757,-1.260721312,3.600472297,107.0069181,132.8612083,-0.4124345054,1.843021796,63.91250897,-21.91976107,1824.091509
799.958,-0.192183481,-1.801890299,-40.66030306,-0.1949953513,1.923247503,-0.4535604172,-1.280633854,3.778387843,106.9678326,132.7147821,-0.4343908889,1.829278999,63.91248247,-21.91962782,1825.693066
800.058,-0.1736794601,-1.786290783,-40.30405653,-0.1609094397,1.976550219,-0.5174941363,-1.299872572,3.98907023,106.9156738,132.5361113,-0.4493782035,1.818789239,63.91245125,-21.91947048,1827.675439
800.158,-0.1447990955,-1.779269471,-40.15602374,-0.150481917,2.024020887,-0.5758233243,-1.315327237,4.18921368,106.8613418,132.3656852,-0.4521876896,1.814867723,63.91242252,-21.91932537,1829.588197
800.258,-0.1168123216,-1.77779467,-40.07967216,-0.1590395016,2.038097469,-0.627895652,-1.330641047,4.392555436,106.801432,132.189932,-0.4508304642,1.815985867,63.91239388,-21.9191804,1831.578913
800.358,-0.09413107677,-1.780956157,-40.01242069,-0.1799466406,2.032410891,-0.6674539745,-1.346026138,4.579319817,106.7422749,132.0239537,-0.448649602,1.820780342,63.91236771,-21.91904763,1833.471427
800.458,-0.07048088377,-0.956731517,-39.82977396,1.686293166,2.013154976,-0.8034713423,-1.341246373,4.798579924,106.6669844,131.8215308,-0.446408672,1.83090057,63.91233689,-21.91889088,1835.790572
800.558,-0.0729806183,-1.634744903,-39.74928546,4.06931875,2.100421043,-1.10067305,-1.035652308,5.003363121,106.5726063,131.6313695,-0.4479174998,1.868005153,63.91230853,-21.91874636,1838.009022
800.658,-0.06416031594,-1.89170341,-39.72411827,4.512937699,2.183362425,-1.308304743,-0.6006833771,5.217762705,106.4523634,131.4356161,-0.4428070067,1.936260564,63.91228025,-21.918602,1840.301043
800.758,-0.06158232567,-2.046801275,-39.74627909,4.40851799,2.208114984,-1.408151871,-0.1519610339,5.437780622,106.3162419,131.2319624,-0.4344431957,2.024754496,63.91225207,-21.91845782,1842.66655
800.858,-0.06260896877,-2.16493585,-39.72061564,4.160520628,2.194183011,-1.404887479,0.2779547123,5.658268659,106.1749747,131.0145271,-0.4273449537,2.115619582,63.91222396,-21.91831383,1845.105694
800.958,-0.06609774058,-2.272802739,-39.65833589,3.889985023,2.165544489,-1.310842077,0.6815487523,5.876531042,106.038288,130.7895697,-0.4225949751,2.206520861,63.91219593,-21.91817005,1847.618249
801.067,-0.0667620481,-2.36498746,-39.56672234,3.640960101,2.133426681,-1.141587633,1.058816966,6.091716542,105.9146029,130.5576352,-0.4197727673,2.289081955,63.91216798,-21.91802649,1850.203551
801.158,-0.06149791397,-2.430041073,-39.45862566,3.452863858,2.103570964,-0.9382871809,1.384366847,6.286134749,105.8183187,130.3392562,-0.4180791622,2.351854583,63.91214242,-21.91789509,1852.63645
801.267,-0.0453881964,-2.478636646,-39.32997744,3.29576264,2.065041125,-0.6650459576,1.749879033,6.512267769,105.7303336,130.0741451,-0.4156140847,2.405121421,63.91211228,-21.91774005,1855.588106
801.367,-0.02387154801,-2.502498732,-39.2140739,3.213443383,2.020883668,-0.4049500027,2.075232847,6.716863381,105.6759352,129.8265564,-0.4132070135,2.437039726,63.91208453,-21.91759721,1858.384925
801.458,0.5596232941,-2.498180734,-38.51877458,3.165493407,-1.076835181,-0.2985637259,2.393973188,6.816129304,105.6429728,129.5752921,-0.5233928584,2.449254906,63.91205683,-21.91745462,1861.252594
801.558,0.07204515357,-2.46299662,-33.6038637,3.241318555,-2.433852495,-0.2363149927,2.713023024,6.621493909,105.6155593,129.327679,-0.8309369891,2.446696895,63.91202919,-21.91731228,1864.1777
801.667,-0.02936443951,-3.332076131,-30.12548208,1.935616718,-1.908169724,-0.04674722467,3.030446945,6.395044599,105.597588,129.0891432,-1.058233999,2.43539127,63.9120016,-21.91717016,1867.113371
801.758,0.04755789199,-2.64582496,-28.71962048,-0.5024449874,-1.254817461,0.3322212015,3.082800249,6.249053375,105.6095032,128.8766041,-1.14123334,2.406727202,63.91197635,-21.91704003,1869.784938
801.858,0.1581439903,-2.359685026,-28.43695082,-1.097285007,-0.8550140251,0.6680536159,2.996311413,6.14486015,105.6591292,128.6505901,-1.152537842,2.346100207,63.91194884,-21.91689824,1872.665114
801.958,0.2617013637,-2.177380692,-28.58808336,-1.040276702,-0.7472889564,0.8988914912,2.877074923,6.059967197,105.744504,128.4126294,-1.135183639,2.252345489,63.91191909,-21.91674481,1875.742375
802.058,0.3302968946,-2.045085055,-28.6988667,-0.8245028962,-0.7858673122,0.9800639766,2.790138256,5.990371912,105.8311794,128.2170119,-1.121681989,2.160057925,63.91189395,-21.91661512,1878.312585
802.158,0.3962695019,-1.901903963,-28.70097414,-0.5236103181,-0.8578002258,0.9520188131,2.715759647,5.901618114,105.9372117,127.9927681,-1.114469349,2.048918725,63.91186428,-21.91646202,1881.311621
802.258,0.4493044101,-1.788894733,-28.62070731,-0.2613168829,-0.8999880396,0.8272040258,2.675700206,5.813724815,106.0275017,127.7922778,-1.113381205,1.955604464,63.91183692,-21.91632084,1884.042926
802.367,0.4958491712,-1.700225568,-28.52482374,-0.04707000791,-0.9153784971,0.6334892267,2.659865409,5.722900819,106.1019241,127.5979793,-1.11396599,1.879719836,63.91180959,-21.9161798,1886.737918
802.458,0.5354686616,-1.642467814,-28.43342647,0.100828773,-0.9142824461,0.3993025097,2.662520825,5.631395591,106.1548796,127.4092559,-1.114203191,1.826841063,63.91178228,-21.9160389,1889.395663
802.567,0.5660463429,-1.614534353,-28.36615796,0.1750949787,-0.9082774592,0.1528816369,2.676613955,5.54030504,106.1836289,127.2258241,-1.113317549,1.799239072,63.911755,-21.91589813,1892.015335
802.658,0.5877176089,-1.616633163,-28.31140646,0.1769442275,-0.9043961076,-0.0801112755,2.694773024,5.449756916,106.188156,127.0467782,-1.111417731,1.796500734,63.91172774,-21.91575749,1894.5963
802.767,0.6004527182,-1.642022137,-28.27159394,0.1153007103,-0.9058517215,-0.278899622,2.710110398,5.359366276,106.1708037,126.8718964,-1.108935168,1.815713199,63.9117005,-21.91561697,1897.138099
802.858,0.6066331329,-1.686632698,-28.23163534,0.003769266945,-0.9132617608,-0.4287673806,2.71686851,5.268557939,106.1357217,126.7003591,-1.106214526,1.85216514,63.91167327,-21.91547656,1899.640368
802.967,0.6078484922,-1.741092499,-28.19719689,-0.1405476318,-0.9266547979,-0.5219214152,2.71082457,5.17673153,106.0882166,126.5322276,-1.103512949,1.90014985,63.91164607,-21.91533627,1902.102798
803.067,0.6069865296,-1.799769187,-28.15905263,-0.3000495621,-0.9454365171,-0.5571136192,2.689504586,5.083314944,106.0340705,126.367025,-1.100950638,1.953448298,63.91161889,-21.91519609,1904.525079
803.158,0.6058405541,-1.854663559,-28.12193126,-0.4574868114,-0.9690512761,-0.5391340385,2.652187867,4.987795922,105.9789064,126.2099647,-1.098365835,2.005471248,63.91159174,-21.91505602,1906.906893
803.258,0.6028106693,-1.894980831,-28.08363958,-0.5922580393,-0.9974752569,-0.479657491,2.599985621,4.889645597,105.9275668,126.0784362,-1.096763224,2.047468128,63.91156461,-21.91491605,1909.247963
803.358,0.6025498459,-1.921219709,-28.01825065,-0.6896386051,-1.018148142,-0.3939248238,2.535984618,4.788957207,105.8835004,125.9547773,-1.097290238,2.077837855,63.9115375,-21.91477618,1911.547917
803.458,0.6071133386,-1.935303661,-27.97563036,-0.7482429124,-1.035402283,-0.3035649563,2.470104022,4.694972956,105.8512284,125.8444248,-1.096915573,2.096237621,63.91151268,-21.91464805,1913.61959
803.558,0.6164982554,-1.938363749,-27.92943382,-0.7818339676,-1.057527152,-0.1952281272,2.387021147,4.581790634,105.8239423,125.7169062,-1.095968623,2.106289998,63.91148338,-21.91449672,1916.022273
803.658,0.6284763346,-1.929468904,-27.88833664,-0.7811147857,-1.078982437,-0.1045612183,2.308629071,4.475119059,105.8088187,125.6028405,-1.095070111,2.104622749,63.91145636,-21.91435712,1918.195822
803.758,0.6427335401,-1.910375,-27.84393318,-0.7543975951,-1.099368651,-0.0311738066,2.231542797,4.366332256,105.8020257,125.4921869,-1.09439954,2.094192399,63.91142937,-21.91421759,1920.326439
803.858,0.6592534416,-1.885331252,-27.80360385,-0.7080732997,-1.117214083,0.01969695841,2.158083804,4.255614563,105.8015707,125.3862578,-1.093909422,2.076651977,63.91140241,-21.91407815,1922.413732
803.958,0.6763681013,-1.856077998,-27.75917968,-0.6493014195,-1.1318034,0.0456366987,2.089889854,4.143262453,105.8050679,125.2838249,-1.093555738,2.055272573,63.91137548,-21.91393877,1924.45729
804.058,0.6940031297,-1.826617192,-27.72145716,-0.5857180549,-1.143566852,0.04698326365,2.027853687,4.029586689,105.8100187,125.1862468,-1.093178929,2.032066931,63.91134858,-21.91379946,1926.456713
804.158,0.7105947893,-1.799244992,-27.68260416,-0.5242185807,-1.152887293,0.02636698492,1.97213488,3.914851443,105.8140667,125.0924131,-1.092744559,2.010023121,63.91132171,-21.91366021,1928.411617
804.267,0.7257367779,-1.7761064,-27.64604275,-0.470674457,-1.160131872,-0.01177153008,1.922241864,3.79926785,105.8152069,125.0034063,-1.092669614,1.990681328,63.91129487,-21.91352103,1930.321657
804.358,0.7388966861,-1.758745213,-27.6070828,-0.4291139444,-1.163445849,-0.06181554827,1.877185484,3.683153823,105.8119382,124.9184477,-1.092666621,1.975845974,63.91126806,-21.91338189,1932.186452
804.458,0.7493632669,-1.748259023,-27.58186125,-0.40405436,-1.16652322,-0.1131384416,1.83898679,3.576445954,105.8042717,124.8441128,-1.092061957,1.966882241,63.9112435,-21.91325439,1933.855797
804.567,0.7594698838,-1.740542903,-27.56227717,-0.3898039064,-1.172250552,-0.174950927,1.796039506,3.44988611,105.7890574,124.7634129,-1.090819693,1.960482468,63.91121451,-21.91310376,1935.778995
804.658,0.7660231425,-1.739411379,-27.54472945,-0.3894294655,-1.179260878,-0.2290756809,1.757177021,3.332412087,105.7691655,124.6932845,-1.08966346,1.95992341,63.91118778,-21.91296476,1937.506337
804.767,0.7707273627,-1.743719817,-27.53197029,-0.40185682,-1.186899332,-0.2758904481,1.717755387,3.214203343,105.7441648,124.6275855,-1.08857898,1.963748858,63.91116107,-21.91282579,1939.187533
804.858,0.7735356236,-1.75225328,-27.51718637,-0.4249290578,-1.194638287,-0.3122605367,1.676582622,3.095226306,105.7149406,124.5651444,-1.087586228,1.971526391,63.91113439,-21.91268685,1940.822452
804.958,0.7751422746,-1.762928328,-27.50371035,-0.4554775043,-1.202550443,-0.3364072132,1.632730032,2.975474121,105.6826315,124.5062603,-1.086631673,1.981820752,63.91110773,-21.91254795,1942.410956
805.058,0.7757953108,-1.774369265,-27.48914012,-0.4895981472,-1.21104392,-0.3481020554,1.585628868,2.854894954,105.6484815,124.4506659,-1.085771059,1.993421326,63.91108111,-21.91240907,1943.952927
805.158,0.7763157449,-1.784693702,-27.47886,-0.5211655768,-1.219080231,-0.348565801,1.539418661,2.743608473,105.6166015,124.4032127,-1.085041462,2.003809059,63.91105673,-21.91228178,1945.325417
805.258,0.7785768295,-1.795522165,-27.49426134,-0.5554968796,-1.231020719,-0.3385683936,1.481201255,2.611118003,105.5793913,124.3502713,-1.081455451,2.015044664,63.91102794,-21.91213136,1946.896791
805.358,0.7815739154,-1.803021771,-27.55509268,-0.58335733,-1.262233748,-0.3224879256,1.424321879,2.486740331,105.5463588,124.3044563,-1.075657236,2.023459106,63.9110014,-21.91199252,1948.298862
805.458,0.3900306139,-1.813194502,-28.99289369,-0.6040653098,2.190045603,-0.1905009954,1.365569007,2.530353833,105.5198247,124.2616385,-0.8999056657,2.028657062,63.91097489,-21.9118537,1949.651344
805.567,0.7622008623,-1.817609438,-33.18717908,-0.6806409647,2.912910483,-0.07716116004,1.301816591,2.801093282,105.5064913,124.2143872,-0.6031411332,2.024925736,63.91094841,-21.9117149,1950.974736
805.658,0.8894415793,-1.798510087,-35.94901055,-0.7422866282,2.266340987,-0.01749400584,1.230553169,3.067778917,105.5020637,124.159694,-0.4037591641,2.010920337,63.91092197,-21.91157613,1952.310101
805.758,0.8776113297,-1.781692014,-36.94421946,-0.7628085591,1.47846649,-0.001255419516,1.155179794,3.256633812,105.5014092,124.0830879,-0.328206037,2.001701979,63.91089555,-21.91143741,1953.683853
805.858,0.82905231,-1.765383909,-36.89618056,-0.7580802022,1.009691179,-0.005798355966,1.078894196,3.380016979,105.5013144,123.9972362,-0.3267938304,1.992679981,63.91086917,-21.91129876,1955.10521
805.958,0.7991931074,-1.751680122,-36.55225719,-0.7367731563,0.8611555269,-0.01970262392,1.010204595,3.464823329,105.500363,123.9163272,-0.3474466868,1.984259558,63.91084501,-21.91117172,1956.449369
806.067,0.7934507219,-1.73713034,-36.19058194,-0.7063404906,0.8725194967,-0.04265995124,0.931899532,3.557700088,105.497261,123.8177281,-0.3690743888,1.974358975,63.91081651,-21.91102166,1958.084706
806.158,0.8062898584,-1.726426687,-36.00634508,-0.6829027738,0.9312096086,-0.06786280546,0.8623849582,3.647693849,105.4919862,123.724336,-0.3784452803,1.966640781,63.91079023,-21.91088321,1959.635839
806.258,0.8268732727,-1.720565482,-35.95542223,-0.6676095794,0.9717119745,-0.0957219773,0.7948664539,3.743034208,105.4840584,123.628209,-0.3783522331,1.960662403,63.910764,-21.91074483,1961.225028
806.358,0.8458653509,-1.713224332,-35.96014994,-0.6608075318,0.972748773,-0.1254604084,0.7284746623,3.840587919,105.4732512,123.5297233,-0.3733471405,1.957403056,63.9107378,-21.91060653,1962.85175
806.458,0.8607872822,-1.708569546,-35.94494797,-0.6608009695,0.9550158083,-0.1555402927,0.662425486,3.937172909,105.4594426,123.4281432,-0.3701428187,1.955240257,63.91071164,-21.91046829,1964.51605
806.558,0.8719510931,-1.707699944,-35.90798311,-0.6651581124,0.9379811838,-0.1820286276,0.6016924123,4.024039592,105.444176,123.3333232,-0.3688201758,1.955568265,63.91068771,-21.91034165,1966.074503
806.658,0.8849546989,-1.705912565,-35.84683918,-0.6748663961,0.9226870921,-0.2103132979,0.5291688201,4.1249034,105.4231371,123.2181104,-0.3683362043,1.956933106,63.91065946,-21.91019206,1967.956326
806.758,0.8957247757,-1.706903519,-35.79127221,-0.6862498641,0.9134943913,-0.2307641972,0.4668367521,4.209138134,105.4030894,123.1185552,-0.3681490238,1.959451212,63.9106356,-21.91006556,1969.58196
806.867,0.9101958418,-1.704164975,-35.72435526,-0.7008064321,0.9041118372,-0.2507250024,0.3917162481,4.307693575,105.3771918,122.9977023,-0.3677712843,1.960125019,63.91060746,-21.90991614,1971.541833
806.958,0.9239408335,-1.693632525,-35.68454154,-0.7023059624,0.8939378826,-0.2704587196,0.3214661042,4.397717472,105.3513607,122.9007817,-0.3668722295,1.95470127,63.91058153,-21.90977831,1973.387488
807.058,0.9362060627,-1.685857336,-35.62860595,-0.6985668519,0.883960514,-0.2930197069,0.2513903269,4.48671481,105.3234169,122.8012517,-0.3663217812,1.950768709,63.91055565,-21.90964056,1975.267695
807.158,0.9477909331,-1.680358187,-35.57992467,-0.6960308917,0.8755727788,-0.3150890891,0.1874633529,4.567448865,105.2957523,122.7086964,-0.3659193401,1.947911924,63.91053197,-21.90951437,1977.021104
807.258,0.9618261072,-1.675111625,-35.52738308,-0.6961644445,0.8657630373,-0.3415763316,0.1120753596,4.661896656,105.2604194,122.5971853,-0.3648692503,1.945857142,63.91050403,-21.90936533,1979.129562
807.358,0.9739835589,-1.672571506,-35.49134459,-0.6995848033,0.8539970989,-0.3633802098,0.04812797044,4.740842266,105.228301,122.5009483,-0.3633775735,1.9451963,63.91048045,-21.9092393,1980.943862
